Date,Time,Temperature (C),Dew Point (C),Humidity (%),Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Precip Rate (mm),Precip Accum (mm),Wind Direction,Solar Radiation (w/m2),UV
30/11/2025,18:49:53,14.2,9.8,75.3,5.0,11.1,1013.55,0.0,1.19,231,0.0,0.0
30/11/2025,18:54:53,14.1,9.9,75.8,5.8,8.9,1013.55,0.0,1.19,238,0.0,0.0
30/11/2025,18:59:53,14.0,9.9,76.6,5.9,10.8,1013.55,0.0,1.19,232,0.0,0.0
30/11/2025,19:04:53,13.9,9.9,77.0,6.2,10.8,1013.55,0.0,1.19,231,0.0,0.0
30/11/2025,19:09:53,13.9,9.9,77.0,4.7,8.5,1013.55,0.0,1.19,230,0.0,0.0
30/11/2025,19:14:53,13.8,9.9,77.5,5.7,9.7,1013.21,0.0,1.19,230,0.0,0.0
30/11/2025,19:19:53,13.6,9.7,77.9,5.9,10.3,1013.21,0.0,1.19,211,0.0,0.0
30/11/2025,19:24:53,13.6,9.6,77.0,6.5,11.4,1013.21,0.0,1.19,232,0.0,0.0
30/11/2025,19:29:53,13.7,9.5,76.1,7.3,13.7,1013.21,0.0,1.19,235,0.0,0.0
30/11/2025,19:34:53,13.8,9.5,75.9,5.5,13.7,1013.21,0.0,1.19,225,0.0,0.0
30/11/2025,19:39:53,13.6,9.5,76.0,5.8,9.7,1013.21,0.0,1.19,218,0.0,0.0
30/11/2025,19:44:53,13.6,9.4,76.2,5.6,8.9,1013.55,0.0,1.19,228,0.0,0.0
30/11/2025,19:49:53,13.6,9.4,76.0,6.0,10.8,1013.55,0.0,1.19,231,0.0,0.0
30/11/2025,19:54:53,13.6,9.5,76.5,5.0,8.9,1013.55,0.0,1.19,223,0.0,0.0
30/11/2025,19:59:53,13.5,9.6,77.0,5.9,10.0,1013.55,0.0,1.19,229,0.0,0.0
30/11/2025,20:04:53,13.5,9.5,77.0,6.6,10.8,1013.55,0.0,1.19,214,0.0,0.0
30/11/2025,20:09:53,13.4,9.4,77.0,5.6,8.9,1013.55,0.0,1.19,215,0.0,0.0
30/11/2025,20:14:53,13.4,9.4,77.0,4.7,7.4,1013.55,0.0,1.19,226,0.0,0.0
30/11/2025,20:19:53,13.4,9.4,77.0,4.4,6.8,1013.55,0.0,1.19,217,0.0,0.0
30/11/2025,20:24:53,13.3,9.3,77.0,5.1,7.9,1013.55,0.0,1.19,198,0.0,0.0
30/11/2025,20:29:53,13.3,9.3,77.1,4.9,7.9,1013.55,0.0,1.19,208,0.0,0.0
30/11/2025,20:34:53,12.9,9.3,78.8,3.0,7.4,1013.55,0.0,1.19,201,0.0,0.0
30/11/2025,20:39:53,12.9,9.3,79.0,5.1,8.9,1013.21,0.0,1.19,198,0.0,0.0
30/11/2025,20:44:53,12.9,9.3,79.0,5.3,9.7,1013.21,0.0,1.19,202,0.0,0.0
30/11/2025,20:49:53,12.9,9.2,78.7,6.4,10.0,1013.21,0.0,1.19,213,0.0,0.0
30/11/2025,20:54:53,13.0,9.2,78.4,6.2,9.3,1013.21,0.0,1.19,212,0.0,0.0
30/11/2025,20:59:53,13.0,9.3,78.6,4.8,8.9,1013.21,0.0,1.19,216,0.0,0.0
30/11/2025,21:04:53,13.0,9.4,79.0,4.4,7.9,1013.21,0.0,1.19,216,0.0,0.0
30/11/2025,21:09:53,13.0,9.3,78.6,5.2,7.9,1013.21,0.0,1.19,218,0.0,0.0
30/11/2025,21:14:53,13.0,9.2,78.3,4.9,10.8,1013.21,0.0,1.19,185,0.0,0.0
30/11/2025,21:19:53,12.8,9.2,79.1,4.3,8.5,1013.21,0.0,1.19,174,0.0,0.0
30/11/2025,21:24:53,12.6,9.1,80.0,4.4,11.4,1013.21,0.0,1.19,168,0.0,0.0
30/11/2025,21:29:29,12.6,9.1,80.0,4.9,10.3,1013.21,0.0,1.19,182,0.0,0.0
30/11/2025,21:34:53,12.7,9.1,79.0,4.4,7.9,1013.21,0.0,1.19,206,0.0,0.0
30/11/2025,21:39:53,12.9,9.1,78.0,5.1,10.8,1013.21,0.0,1.19,196,0.0,0.0
30/11/2025,21:44:53,12.9,9.1,78.2,4.4,10.0,1013.21,0.0,1.19,185,0.0,0.0
30/11/2025,21:49:53,13.0,9.2,78.0,5.0,10.8,1013.21,0.0,1.19,187,0.0,0.0
30/11/2025,21:54:53,13.1,9.3,77.5,3.3,7.4,1013.21,0.0,1.19,190,0.0,0.0
30/11/2025,21:59:53,13.2,9.4,77.8,3.1,7.4,1013.21,0.0,1.19,195,0.0,0.0
30/11/2025,22:04:53,13.3,9.2,76.6,4.8,8.5,1013.55,0.0,1.19,213,0.0,0.0
30/11/2025,22:09:53,13.5,9.3,75.3,4.4,7.4,1013.55,0.0,1.19,207,0.0,0.0
30/11/2025,22:14:53,13.6,9.6,76.7,4.5,8.5,1013.21,0.0,1.19,200,0.0,0.0
30/11/2025,22:19:53,13.2,9.9,80.3,3.6,6.8,1013.21,0.0,1.19,175,0.0,0.0
30/11/2025,22:24:53,12.9,9.8,81.9,2.7,7.4,1013.21,0.0,1.19,193,0.0,0.0
30/11/2025,22:29:53,12.9,9.8,82.0,2.0,3.5,1013.21,0.0,1.19,173,0.0,0.0
30/11/2025,22:34:53,12.9,9.8,82.0,0.9,2.7,1013.55,0.0,1.19,138,0.0,0.0
30/11/2025,22:39:53,12.9,9.8,82.1,0.0,0.0,1013.55,2.41,1.6,138,0.0,0.0
30/11/2025,22:44:53,12.8,10.0,83.2,0.9,3.2,1013.55,2.41,1.6,138,0.0,0.0
30/11/2025,22:49:53,12.6,10.0,84.6,0.0,0.0,1013.55,4.8,2.01,138,0.0,0.0
30/11/2025,22:54:53,12.4,10.1,85.9,0.0,0.0,1013.55,4.8,2.41,138,0.0,0.0
30/11/2025,22:59:53,12.2,10.3,88.0,0.7,3.2,1013.88,4.8,2.79,138,0.0,0.0
30/11/2025,23:04:53,12.1,10.5,90.2,1.6,3.2,1013.88,7.21,3.2,139,0.0,0.0
30/11/2025,23:09:53,12.0,10.5,91.0,1.3,2.7,1013.55,4.8,3.61,154,0.0,0.0
30/11/2025,23:14:53,11.9,10.6,91.8,1.6,3.5,1013.55,4.8,3.61,99,0.0,0.0
30/11/2025,23:19:53,11.9,10.7,92.1,1.1,3.2,1013.55,2.41,3.61,106,0.0,0.0
30/11/2025,23:24:53,11.9,10.8,93.0,1.8,3.5,1013.88,0.0,3.61,134,0.0,0.0
30/11/2025,23:29:53,11.8,10.7,93.0,3.5,6.8,1013.88,0.0,3.61,82,0.0,0.0
30/11/2025,23:34:53,11.7,10.6,93.0,3.9,8.5,1013.55,2.41,4.01,86,0.0,0.0
30/11/2025,23:39:53,11.7,10.6,93.0,2.9,7.4,1013.55,2.41,4.01,126,0.0,0.0
30/11/2025,23:44:53,11.6,10.5,93.1,2.6,6.4,1013.55,2.41,4.01,129,0.0,0.0
30/11/2025,23:49:53,11.6,10.6,94.0,2.9,7.4,1013.55,0.0,4.01,138,0.0,0.0
30/11/2025,23:54:53,11.6,10.6,94.0,2.4,3.9,1013.21,0.0,4.01,148,0.0,0.0
30/11/2025,23:59:53,11.6,10.6,94.0,3.4,7.9,1013.21,0.0,4.01,155,0.0,0.0
01/12/2025,00:04:53,11.7,10.7,94.0,3.0,6.8,1012.87,0.0,0.0,136,0.0,0.0
01/12/2025,00:09:53,11.7,10.7,94.0,4.2,6.8,1012.87,0.0,0.0,133,0.0,0.0
01/12/2025,00:14:53,11.8,10.8,94.0,3.3,6.1,1012.87,0.0,0.0,126,0.0,0.0
01/12/2025,00:19:53,11.9,10.9,94.0,3.5,7.4,1012.87,0.0,0.0,140,0.0,0.0
01/12/2025,00:24:53,11.9,10.9,93.5,5.5,10.8,1012.87,0.0,0.0,187,0.0,0.0
01/12/2025,00:29:53,12.1,11.0,93.0,2.9,8.9,1012.87,0.0,0.0,161,0.0,0.0
01/12/2025,00:34:53,12.2,11.1,93.0,3.2,6.1,1012.87,0.0,0.0,115,0.0,0.0
01/12/2025,00:39:53,12.3,11.1,92.5,3.5,6.1,1012.87,0.0,0.0,111,0.0,0.0
01/12/2025,00:44:53,12.3,11.1,92.0,3.6,6.4,1012.87,0.0,0.0,119,0.0,0.0
01/12/2025,00:49:53,12.3,11.1,92.0,2.9,4.2,1012.87,0.0,0.0,94,0.0,0.0
01/12/2025,00:54:53,12.3,11.0,91.8,1.9,6.4,1012.87,0.0,0.0,104,0.0,0.0
01/12/2025,00:59:53,12.4,10.9,90.7,3.5,6.8,1012.87,0.0,0.0,102,0.0,0.0
01/12/2025,01:04:53,12.5,10.8,89.1,5.2,8.5,1012.87,0.0,0.0,94,0.0,0.0
01/12/2025,01:09:53,12.6,10.9,89.4,5.2,8.5,1012.87,0.0,0.0,87,0.0,0.0
01/12/2025,01:14:53,12.5,11.0,89.7,3.0,3.9,1012.87,0.0,0.0,119,0.0,0.0
01/12/2025,01:19:53,12.4,10.9,90.7,4.1,7.9,1012.87,0.0,0.0,131,0.0,0.0
01/12/2025,01:24:53,12.3,10.8,91.0,2.3,7.4,1012.87,0.0,0.0,112,0.0,0.0
01/12/2025,01:29:53,12.3,11.0,91.9,3.1,7.4,1012.87,0.0,0.0,124,0.0,0.0
01/12/2025,01:34:53,12.2,10.9,91.8,3.8,6.4,1012.87,0.0,0.0,149,0.0,0.0
01/12/2025,01:39:53,12.2,10.7,91.0,4.4,10.8,1012.87,0.0,0.0,149,0.0,0.0
01/12/2025,01:44:53,12.2,10.7,91.0,4.0,7.9,1012.87,0.0,0.0,153,0.0,0.0
01/12/2025,01:49:53,12.3,10.8,91.0,4.0,9.7,1012.87,0.0,0.0,163,0.0,0.0
01/12/2025,01:54:53,12.3,10.8,91.0,4.4,7.9,1012.87,0.0,0.0,140,0.0,0.0
01/12/2025,01:59:53,12.3,10.8,91.0,3.8,7.9,1012.87,0.0,0.0,128,0.0,0.0
01/12/2025,02:04:53,12.2,10.9,91.7,4.4,9.7,1012.53,0.0,0.0,181,0.0,0.0
01/12/2025,02:09:53,12.2,11.0,92.0,3.0,6.4,1012.53,0.0,0.0,152,0.0,0.0
01/12/2025,02:14:53,12.2,11.0,92.0,4.0,9.7,1012.53,0.0,0.0,177,0.0,0.0
01/12/2025,02:19:53,12.2,10.9,91.6,4.2,8.9,1012.53,0.0,0.0,155,0.0,0.0
01/12/2025,02:24:53,12.3,10.8,91.0,3.1,8.9,1012.53,0.0,0.0,181,0.0,0.0
01/12/2025,02:29:53,12.4,10.9,91.0,1.6,3.9,1012.53,0.0,0.0,172,0.0,0.0
01/12/2025,02:34:53,12.5,11.2,91.5,5.5,10.3,1012.53,2.41,0.41,247,0.0,0.0
01/12/2025,02:39:53,12.6,11.5,92.4,1.3,3.2,1012.87,4.8,0.81,158,0.0,0.0
01/12/2025,02:44:53,12.7,11.6,93.0,0.0,0.0,1012.87,4.8,1.19,113,0.0,0.0
01/12/2025,02:49:53,12.6,11.5,93.0,1.2,3.5,1012.87,4.8,1.19,231,0.0,0.0
01/12/2025,02:54:53,12.5,11.5,93.4,0.3,2.4,1012.87,2.41,1.19,228,0.0,0.0
01/12/2025,02:59:53,12.5,11.6,94.0,0.3,2.4,1012.87,2.41,1.6,228,0.0,0.0
01/12/2025,03:04:53,12.5,11.6,94.0,0.6,3.5,1012.87,2.41,1.6,225,0.0,0.0
01/12/2025,03:09:53,12.5,11.6,94.0,0.8,3.2,1012.87,2.41,1.6,147,0.0,0.0
01/12/2025,03:14:53,12.5,11.8,94.8,2.8,6.1,1012.87,0.0,1.6,119,0.0,0.0
01/12/2025,03:19:53,12.4,11.7,95.0,2.3,4.2,1012.87,0.0,1.6,135,0.0,0.0
01/12/2025,03:24:53,12.3,11.6,95.0,4.3,6.8,1012.87,0.0,1.6,87,0.0,0.0
01/12/2025,03:29:53,12.3,11.6,95.0,3.2,6.4,1012.87,0.0,1.6,95,0.0,0.0
01/12/2025,03:34:53,12.3,11.6,95.0,2.9,4.2,1012.87,0.0,1.6,96,0.0,0.0
01/12/2025,03:39:53,12.3,11.6,95.0,3.0,4.2,1012.87,0.0,1.6,82,0.0,0.0
01/12/2025,03:44:53,12.3,11.6,95.0,2.5,3.5,1012.87,0.0,1.6,82,0.0,0.0
01/12/2025,03:49:53,12.4,11.7,95.0,3.3,6.8,1012.87,0.0,1.6,86,0.0,0.0
01/12/2025,03:54:53,12.4,11.7,95.0,3.2,6.1,1012.87,0.0,1.6,100,0.0,0.0
01/12/2025,03:59:53,12.4,11.7,95.0,2.9,4.2,1012.87,0.0,1.6,85,0.0,0.0
01/12/2025,04:04:53,12.4,11.7,95.0,2.2,3.5,1012.87,0.0,1.6,79,0.0,0.0
01/12/2025,04:09:53,12.4,11.5,94.4,0.5,3.2,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:14:53,12.4,11.4,94.0,0.1,2.4,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:19:53,12.4,11.4,94.0,0.0,0.0,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:24:53,12.5,11.6,94.0,0.0,0.0,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,04:29:53,12.5,11.6,94.0,0.1,2.7,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,04:34:53,12.6,11.6,94.0,1.2,2.7,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:39:53,12.6,11.6,94.0,0.0,0.0,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:44:53,12.6,11.6,94.0,0.0,0.0,1012.87,0.0,1.6,78,0.0,0.0
01/12/2025,04:49:53,12.6,11.6,94.0,0.0,0.0,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,04:54:53,12.6,11.6,94.0,0.1,2.4,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,04:59:53,12.6,11.5,93.1,0.2,2.4,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,05:04:53,12.6,11.5,93.0,0.5,3.2,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,05:09:53,12.7,11.6,93.0,0.1,2.4,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,05:14:53,12.8,11.6,92.9,0.5,2.7,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,05:19:53,12.8,11.6,92.2,0.2,2.4,1013.21,0.0,1.6,78,0.0,0.0
01/12/2025,05:24:53,12.8,11.6,92.2,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:29:53,12.9,11.7,92.7,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:34:53,12.9,11.8,93.0,0.0,0.0,1013.55,0.0,1.6,80,0.0,0.0
01/12/2025,05:39:53,13.0,11.9,93.0,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:44:53,13.1,12.0,93.0,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:49:53,13.0,11.9,93.0,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:54:53,12.9,11.8,93.0,0.0,0.0,1013.55,0.0,1.6,78,0.0,0.0
01/12/2025,05:59:53,12.9,11.8,93.0,0.0,0.0,1013.88,0.0,1.6,78,0.0,0.0
01/12/2025,06:04:53,12.8,11.7,93.0,0.0,0.0,1013.88,0.0,1.6,78,0.0,0.0
01/12/2025,06:09:53,12.8,11.7,93.0,0.0,0.0,1013.88,0.0,1.6,78,0.0,0.0
01/12/2025,06:14:53,12.8,11.7,93.0,0.0,0.0,1013.88,0.0,1.6,78,1.5,0.0
01/12/2025,06:19:53,12.7,11.7,93.6,0.0,0.0,1013.88,0.0,1.6,78,3.4,0.0
01/12/2025,06:24:53,12.7,11.7,94.0,0.0,0.0,1013.88,0.0,1.6,78,5.8,0.0
01/12/2025,06:29:53,12.7,11.7,94.0,0.0,0.0,1013.88,0.0,1.6,78,9.0,0.0
01/12/2025,06:34:53,12.8,11.8,94.0,0.0,0.0,1013.88,0.0,1.6,78,12.1,0.0
01/12/2025,06:39:53,12.9,11.9,94.0,0.0,0.0,1013.88,0.0,1.6,78,15.7,0.0
01/12/2025,06:44:53,12.9,11.9,94.0,0.0,0.0,1013.88,0.0,1.6,78,19.4,0.0
01/12/2025,06:49:53,12.8,11.8,94.0,0.0,0.0,1013.88,0.0,1.6,78,25.1,0.0
01/12/2025,06:54:53,12.9,12.0,94.3,0.2,3.2,1013.88,0.0,1.6,80,33.2,0.0
01/12/2025,06:59:53,13.2,12.1,93.5,1.5,3.5,1014.22,0.0,1.6,80,37.4,0.0
01/12/2025,07:04:53,13.7,12.3,91.4,0.3,2.7,1014.22,0.0,1.6,81,41.9,0.0
01/12/2025,07:09:53,14.3,12.4,87.9,0.7,3.2,1014.22,0.0,1.6,81,46.1,0.0
01/12/2025,07:14:53,14.8,12.8,88.2,1.1,3.5,1014.22,0.0,1.6,97,49.9,0.0
01/12/2025,07:19:53,15.0,13.0,88.4,1.2,3.2,1014.22,0.0,1.6,102,54.0,0.0
01/12/2025,07:24:53,14.9,13.0,88.2,3.1,6.4,1014.56,0.0,1.6,108,57.4,0.0
01/12/2025,07:29:53,14.8,13.0,89.0,3.4,7.4,1014.56,0.0,1.6,105,60.8,0.0
01/12/2025,07:34:53,14.8,13.0,88.8,3.7,7.4,1014.22,0.0,1.6,110,63.9,0.5
01/12/2025,07:39:53,15.0,13.1,88.6,4.4,7.4,1014.22,0.0,1.6,103,67.8,0.7
01/12/2025,07:44:53,15.1,13.1,88.2,3.3,7.9,1014.22,0.0,1.6,99,71.3,0.7
01/12/2025,07:49:53,15.2,13.2,87.7,5.0,8.9,1014.22,0.0,1.6,94,74.1,0.7
01/12/2025,07:54:53,15.0,12.8,86.4,1.8,6.1,1014.22,0.0,1.6,81,78.4,1.0
01/12/2025,07:59:53,15.5,12.8,84.0,2.0,4.2,1014.22,0.0,1.6,126,82.5,1.0
01/12/2025,08:04:53,15.7,13.1,84.9,2.8,7.4,1014.56,0.0,1.6,111,87.5,1.2
01/12/2025,08:09:53,15.7,13.0,84.2,2.4,4.2,1014.9,0.0,1.6,108,90.9,1.1
01/12/2025,08:14:53,15.9,13.3,84.3,3.3,7.9,1014.9,0.0,1.6,112,94.8,0.9
01/12/2025,08:19:53,16.0,13.2,83.8,3.0,4.2,1014.9,0.0,1.6,104,100.9,0.9
01/12/2025,08:24:53,16.1,13.2,82.9,2.2,3.9,1014.56,0.0,1.6,111,110.3,0.8
01/12/2025,08:29:29,16.0,13.2,84.0,3.9,7.4,1014.9,0.0,1.6,88,118.1,1.4
01/12/2025,08:34:41,15.5,13.0,84.9,0.9,3.2,1014.9,0.0,1.6,83,70.0,1.0
01/12/2025,08:39:53,15.3,12.8,85.1,3.5,4.2,1014.9,0.0,1.6,79,199.1,2.1
01/12/2025,08:44:41,15.6,12.7,83.0,4.6,7.4,1014.9,0.0,1.6,74,281.5,1.7
01/12/2025,08:49:53,15.8,13.1,84.2,4.6,7.4,1015.24,0.0,1.6,74,348.9,2.7
01/12/2025,08:54:53,15.6,12.8,83.8,3.4,3.9,1015.24,0.0,1.6,76,351.2,2.7
01/12/2025,08:59:53,16.1,12.7,80.7,1.4,3.9,1014.9,0.0,1.6,126,351.2,1.9
01/12/2025,09:04:53,16.4,13.1,81.3,2.9,3.9,1014.9,0.0,1.6,233,96.4,1.5
01/12/2025,09:09:53,16.1,13.1,82.8,2.3,3.5,1014.9,0.0,1.6,267,100.8,1.5
01/12/2025,09:14:53,16.1,12.8,81.2,1.5,3.5,1014.9,0.0,1.6,351,365.5,3.1
01/12/2025,09:19:53,16.7,12.7,77.7,2.6,3.9,1014.9,0.0,1.6,61,401.1,2.7
01/12/2025,09:24:53,17.3,13.2,77.0,2.3,4.2,1014.9,0.0,1.6,241,367.6,2.8
01/12/2025,09:29:53,17.1,13.1,77.5,1.3,3.5,1014.9,0.0,1.6,252,100.0,1.8
01/12/2025,09:34:53,16.5,13.1,80.4,1.6,3.2,1014.9,0.0,1.6,252,252.5,1.9
01/12/2025,09:39:53,16.4,13.0,80.6,3.0,3.9,1015.24,0.0,1.6,254,440.0,3.5
01/12/2025,09:44:53,16.7,12.3,75.5,2.3,4.2,1015.24,0.0,1.6,278,459.7,3.6
01/12/2025,09:49:53,17.5,12.2,71.1,2.6,3.9,1015.24,0.0,1.6,336,459.7,3.9
01/12/2025,09:54:53,18.3,12.4,68.3,2.2,6.4,1015.24,0.0,1.6,138,528.0,4.3
01/12/2025,09:59:53,17.7,12.7,72.4,3.3,7.4,1014.9,0.0,1.6,271,561.1,4.6
01/12/2025,10:04:53,17.8,12.2,70.1,2.4,3.5,1014.9,0.0,1.6,227,561.1,4.6
01/12/2025,10:09:53,17.8,12.1,69.2,2.4,4.2,1014.9,0.0,1.6,150,531.9,4.6
01/12/2025,10:14:53,18.3,11.9,66.4,2.0,3.9,1014.9,0.0,1.6,147,527.8,4.4
01/12/2025,10:19:53,18.6,12.3,66.7,3.6,8.9,1014.9,0.0,1.6,129,554.7,4.3
01/12/2025,10:24:53,18.0,12.1,68.4,3.7,10.0,1014.9,0.0,1.6,240,654.2,5.6
01/12/2025,10:29:53,18.1,11.9,67.3,3.6,8.5,1014.9,0.0,1.6,235,680.3,5.5
01/12/2025,10:34:53,18.2,12.1,67.4,1.9,6.4,1014.56,0.0,1.6,2,221.1,2.5
01/12/2025,10:39:53,17.8,12.1,69.5,1.3,4.2,1014.56,0.0,1.6,136,107.1,2.2
01/12/2025,10:44:53,17.4,11.7,69.4,3.3,4.2,1014.56,0.0,1.6,312,525.5,4.7
01/12/2025,10:49:53,17.7,11.2,65.9,2.1,3.9,1014.56,0.0,1.6,147,572.9,4.6
01/12/2025,10:54:53,18.6,11.7,64.3,2.2,4.2,1014.56,0.0,1.6,227,616.6,5.6
01/12/2025,10:59:53,19.1,11.6,61.9,3.8,9.7,1014.56,0.0,1.6,266,616.6,5.6
01/12/2025,11:04:53,18.2,11.3,63.9,3.4,6.8,1014.56,0.0,1.6,219,575.8,4.6
01/12/2025,11:09:53,17.3,11.3,67.9,3.0,4.2,1014.56,0.0,1.6,251,89.6,2.2
01/12/2025,11:14:53,17.3,11.2,67.6,1.7,4.2,1014.22,0.0,1.6,259,552.8,6.4
01/12/2025,11:19:53,17.8,10.9,63.8,2.6,4.2,1014.22,0.0,1.6,204,551.9,6.1
01/12/2025,11:24:53,18.5,11.0,61.8,2.8,4.2,1014.22,0.0,1.6,265,549.8,4.9
01/12/2025,11:29:53,19.0,11.4,61.4,3.1,7.4,1013.88,0.0,1.6,292,541.9,4.8
01/12/2025,11:34:53,19.4,12.1,63.0,3.5,6.8,1014.22,0.0,1.6,274,589.2,4.5
01/12/2025,11:39:53,19.4,12.6,64.4,5.0,10.0,1014.22,0.0,1.6,223,647.8,5.0
01/12/2025,11:44:53,19.3,12.8,66.3,4.5,10.8,1014.22,0.0,1.6,244,627.9,4.7
01/12/2025,11:49:53,19.0,12.8,67.8,3.1,6.1,1014.22,0.0,1.6,212,189.6,2.2
01/12/2025,11:54:53,18.4,12.7,69.5,2.5,3.9,1014.22,0.0,1.6,221,515.2,4.6
01/12/2025,11:59:53,18.1,12.6,70.2,3.4,7.4,1014.22,0.0,1.6,94,515.2,4.6
01/12/2025,12:04:53,18.2,12.3,68.4,4.7,7.9,1014.22,0.0,1.6,262,490.2,5.1
01/12/2025,12:09:53,18.3,11.9,66.7,5.0,10.8,1013.88,0.0,1.6,110,487.0,4.9
01/12/2025,12:14:53,18.0,11.7,67.0,2.4,4.2,1013.88,0.0,1.6,50,487.0,4.7
01/12/2025,12:19:29,18.3,12.0,66.7,3.8,7.9,1013.88,0.0,1.6,251,561.6,5.2
01/12/2025,12:24:53,18.7,11.9,64.9,2.9,7.9,1013.88,0.0,1.6,288,569.1,5.2
01/12/2025,12:29:53,18.5,11.9,65.5,2.9,6.4,1013.88,0.0,1.6,115,127.1,2.0
01/12/2025,12:34:53,18.1,11.7,66.5,2.1,3.9,1013.88,0.0,1.6,154,456.8,2.8
01/12/2025,12:39:53,18.4,11.4,63.8,2.4,6.4,1013.88,0.0,1.6,118,460.6,3.3
01/12/2025,12:44:53,18.3,11.5,64.7,3.6,6.8,1013.88,0.0,1.6,350,438.1,3.0
01/12/2025,12:49:53,18.3,10.4,60.5,3.6,6.4,1013.88,0.0,1.6,261,439.1,3.8
01/12/2025,12:54:53,18.9,11.0,60.1,4.2,9.7,1013.88,0.0,1.6,238,434.1,3.9
01/12/2025,12:59:53,19.1,11.3,60.8,3.8,7.9,1013.55,0.0,1.6,230,475.0,3.6
01/12/2025,13:04:53,18.6,11.3,62.6,5.5,11.1,1013.55,0.0,1.6,356,511.7,3.4
01/12/2025,13:09:53,18.9,11.5,62.4,3.1,8.5,1013.55,0.0,1.6,246,433.9,2.7
01/12/2025,13:14:53,19.0,11.0,60.2,2.5,3.9,1013.55,0.0,1.6,317,397.8,2.9
01/12/2025,13:19:53,19.2,10.4,56.8,3.3,7.9,1013.55,0.0,1.6,253,383.0,3.1
01/12/2025,13:24:53,19.6,10.1,54.2,4.1,7.9,1013.55,0.0,1.6,254,365.0,2.8
01/12/2025,13:29:53,19.5,8.6,49.5,2.2,7.4,1013.55,0.0,1.6,284,354.6,3.5
01/12/2025,13:34:53,19.4,8.6,50.1,3.0,7.9,1013.55,0.0,1.6,37,343.4,3.4
01/12/2025,13:39:53,19.5,8.5,48.9,4.6,7.4,1013.88,0.0,1.6,260,332.2,3.2
01/12/2025,13:44:53,19.9,8.8,48.8,3.1,8.5,1013.88,0.0,1.6,268,328.3,3.3
01/12/2025,13:49:53,19.4,9.6,53.3,3.3,6.4,1013.55,0.0,1.6,37,332.2,3.1
01/12/2025,13:54:53,19.6,9.6,52.5,2.8,6.4,1013.55,0.0,1.6,65,319.2,2.5
01/12/2025,13:59:53,19.3,9.8,54.5,1.8,3.2,1013.55,0.0,1.6,91,220.4,1.4
01/12/2025,14:04:53,18.4,9.3,55.5,5.7,10.0,1013.21,0.0,1.6,60,284.4,1.9
01/12/2025,14:09:53,18.1,9.1,55.9,4.9,8.5,1013.21,0.0,1.6,56,278.1,1.8
01/12/2025,14:14:53,18.4,9.1,55.0,3.8,8.5,1013.21,0.0,1.6,61,267.9,1.7
01/12/2025,14:19:53,18.8,8.6,51.7,3.5,6.4,1013.55,0.0,1.6,34,262.4,1.6
01/12/2025,14:24:53,19.0,8.8,51.7,2.0,6.4,1013.55,0.0,1.6,40,232.3,1.3
01/12/2025,14:29:53,19.3,9.0,51.3,2.2,6.4,1013.55,0.0,1.6,86,198.1,1.3
01/12/2025,14:34:41,19.1,9.1,52.3,2.5,6.4,1013.55,0.0,1.6,75,186.2,1.1
01/12/2025,14:39:53,19.1,8.9,51.7,2.6,6.1,1013.55,0.0,1.6,188,181.5,1.0
01/12/2025,14:44:53,18.4,9.0,54.5,1.1,3.2,1013.55,0.0,1.6,52,94.2,1.0
01/12/2025,14:49:53,18.1,9.2,56.1,0.2,2.4,1013.55,0.0,1.6,78,95.3,1.0
01/12/2025,14:54:53,17.9,9.2,57.4,0.9,2.7,1013.21,0.0,1.6,72,67.4,1.0
01/12/2025,14:59:53,17.3,9.6,60.6,0.6,3.5,1013.21,0.0,1.6,87,66.5,0.7
01/12/2025,15:04:53,17.1,9.5,61.3,0.9,3.2,1013.21,0.0,1.6,125,79.0,0.6
01/12/2025,15:09:53,17.0,10.0,63.2,0.4,2.4,1013.21,0.0,1.6,130,47.2,0.0
01/12/2025,15:14:53,17.0,10.4,65.4,0.1,2.7,1013.55,0.0,1.6,186,46.5,0.0
01/12/2025,15:19:29,16.8,10.6,67.0,1.3,3.2,1013.55,0.0,1.6,187,48.2,0.0
01/12/2025,15:24:53,16.4,10.7,69.0,0.8,3.5,1013.55,0.0,1.6,167,48.2,0.0
